inproceedings:ID,author:string[],booktitle:string,crossref:string[],editor:string[],ee:string[],key:string,number:string,pages:string,title:string,volume:int,year:int,corresponding_author,doi,keywords
1097494,Alberto Nuñez|Gabriel G. Castañé|Jesús Carretero 0001|Rosa Filgueira,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.024,journals/procedia/CastaneNFC12,,226-235,Dimensioning Scientific Computing Systems to Improve Performance of Map-Reduce based Applications.,,2012,Alberto Nuñez,https://doi.org/10.1016/j.procs.2012.04.024,computing|scientific|performance|improve|indexing|dimensioning|based|applications|mapreduce|systems
1097495,Mikhail Yu. Shashkov|Pierre-Henri Maire|Raphaël Loubère,ICCS,conf/iccS/2010,,https://doi.org/10.1016/j.procs.2010.04.210,journals/procedia/LoubereMS10,1.0,1883-1884,2nd workshop on new trends in numerical methods for multi-material compressible fluid flows.,,2010,Mikhail Yu. Shashkov,https://doi.org/10.1016/j.procs.2010.04.210,fluid|workshop|numerical|trends|compressible|2nd|multimaterial|new|flows|indexing|methods
1097496,Carlos Alvarez Pereira|Daniele Miorandi|Nikos D. Hatziargyriou|Pablo Viejo,FET,conf/fet/2011,,https://doi.org/10.1016/j.procs.2011.12.021,journals/procedia/PereiraMHV11,,65-67,Complex Systems for an ICT-enabled Energy System.,,2011,Carlos Alvarez Pereira,https://doi.org/10.1016/j.procs.2011.12.021,energy|ictenabled|complex|systems|data querying|system
1097497,S. Sukumaran|Selahattin Ozcelik,Complex Adaptive Systems,conf/complexsystems/2011,,https://doi.org/10.1016/j.procs.2011.08.058,journals/procedia/OzcelikS11,,317-322,Implementation of An Artificial Immune System on a Mobile Robot.,,2011,S. Sukumaran,https://doi.org/10.1016/j.procs.2011.08.058,mobile|artificial|immune|robot|implementation|system
1097498,Hesham H. Ali|Kathryn Dempsey|Sanjukta Bhowmick,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.063,journals/procedia/DempseyBA12,,587-595,Function-preserving Filters for Sampling in Biological Networks.,,2012,Hesham H. Ali,https://doi.org/10.1016/j.procs.2012.04.063,networks|functionpreserving|sampling|biological|filters
1097499,Karl E. Kürten,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.155,journals/procedia/Kurten11,,1441-1447,Dynamical Rewiring Processes in Binary Decision Networks.,,2011,Karl E. Kürten,https://doi.org/10.1016/j.procs.2011.04.155,networks|binary|rewiring|decision|processes|dynamical
1097500,Chuan-Ju Wang|Ming-Feng Tsai,INNS-WC,conf/inns-wc/2012,,https://doi.org/10.1016/j.procs.2012.09.116,journals/procedia/TsaiW12,,80-85,Post-Modern Portfolio Theory for Information Retrieval.,,2012,Chuan-Ju Wang,https://doi.org/10.1016/j.procs.2012.09.116,information|retrieval|portfolio|theory|data modeling|postmodern
1097501,Aysun Bozanta|Birgul Kutlu|Nuket Nowlan|Shervin Shirmohammadi,VS-GAMES,conf/vsgames/2012,,https://doi.org/10.1016/j.procs.2012.10.086,journals/procedia/BozantaKNS12,,301-302,Multi User Virtual Environments and Serious Games for Team Building.,,2012,Aysun Bozanta,https://doi.org/10.1016/j.procs.2012.10.086,building|user|team|multi|virtual|games|environments|serious
1097502,Stuart MacLean|Suprakash Datta|Tareq Adnan,ANT/MobiWIS,conf/ant/2012,,https://doi.org/10.1016/j.procs.2012.06.053,journals/procedia/AdnanDM12,,405-413,Effcient and Accurate Range-based Sensor Network Localization.,,2012,Stuart MacLean,https://doi.org/10.1016/j.procs.2012.06.053,localization|effcient|network|sensor|accurate|rangebased
1097503,Albert Sanders|John Klein,CSER,conf/cser/2012,,https://doi.org/10.1016/j.procs.2012.01.080,journals/procedia/SandersK12,,413-419,Systems Engineering Framework for Integrated Product and Industrial Design Including Trade Study Optimization.,,2012,Albert Sanders,https://doi.org/10.1016/j.procs.2012.01.080,integrated|including|design|study|optimization|engineering|industrial|data management|trade|framework|systems|product
1097504,Gintautas Garsva|Paulius Danenas,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.145,journals/procedia/DanenasG12,,1324-1333,Credit risk evaluation modeling using evolutionary linear SVM classifiers and sliding window approach.,,2012,Gintautas Garsva,https://doi.org/10.1016/j.procs.2012.04.145,window|indexing|evaluation|credit|approach|risk|svm|evolutionary|linear|sliding|using|modeling|classifiers
1097505,Anurag D|Somprakash Bandyopadhyay|Srideep Ghosh,ANT/MobiWIS,conf/ant/2011,,https://doi.org/10.1016/j.procs.2011.07.011,journals/procedia/GhoshDB11,,66-73,Use of Wireless Mesh Network to Improve Mobile Asset Utilization in Manufacturing Industries.,,2011,Anurag D,https://doi.org/10.1016/j.procs.2011.07.011,network|mobile|improve|use|asset|utilization|manufacturing|wireless|mesh|industries
1097506,Curtis Iwata|Dimitri Mavris,CSER,conf/cser/2013,,https://doi.org/10.1016/j.procs.2013.01.020,journals/procedia/IwataM13,,187-196,Object-Oriented Discrete Event Simulation Modeling Environment for Aerospace Vehicle Maintenance and Logistics Process.,,2013,Curtis Iwata,https://doi.org/10.1016/j.procs.2013.01.020,environment|vehicle|maintenance|objectoriented|logistics|event|simulation|process|discrete|aerospace|modeling|data querying
1097507,Grant R. Brammer|Ralph W. Crosby|Suzanne J. Matthews|Tiffani L. Williams,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.069,journals/procedia/BrammerCMW11,,658-667,Paper Mâché: Creating Dynamic Reproducible Science.,,2011,Grant R. Brammer,https://doi.org/10.1016/j.procs.2011.04.069,science|creating|reproducible|dynamic|paper|mâché
1097508,Hilmi F. Ameen,WCIT,conf/wcit/2010,,https://doi.org/10.1016/j.procs.2010.12.166,journals/procedia/Ameen11,,1009-1017,Computer simulation and mathematical modelling of static rotor resistance chopper control of WRIM by reference frame theory.,,2011,Hilmi F. Ameen,https://doi.org/10.1016/j.procs.2010.12.166,modelling|rotor|resistance|chopper|static|simulation|mathematical|wrim|control|theory|frame|reference|computer
1097509,Binu Muraleedharan Nair|Jacob Foytik|Richard C. Tompkins|Theus H. Aspiras|Vijayan K. Asari|Yakov Diskin,Complex Adaptive Systems,conf/complexsystems/2011,,https://doi.org/10.1016/j.procs.2011.08.070,journals/procedia/NairFTDAA11,,381-386,Multi-Pose Face Recognition And Tracking System.,,2011,Binu Muraleedharan Nair,https://doi.org/10.1016/j.procs.2011.08.070,tracking|face|big data|recognition|multipose|system
1097510,Alexis Malozemoff|Darius Buntinas|Jean Utke,ICCS,conf/iccS/2010,,https://doi.org/10.1016/j.procs.2010.04.200,journals/procedia/BuntinasMU10,1.0,1785-1793,Efficient generated libraries for asynchronous derivative computation.,,2010,Alexis Malozemoff,https://doi.org/10.1016/j.procs.2010.04.200,asynchronous|computation|generated|libraries|data management|derivative|efficient
1097511,Aleksander Kwater|Pawel Turcza|Tomasz Grodzicki|Tomasz P. Zielinski,ICCS,conf/iccS/2010,,https://doi.org/10.1016/j.procs.2010.04.050|https://www.wikidata.org/entity/Q112178236,journals/procedia/TurczaZKG10,1.0,465-474,Computationally efficient algorithm for the estimation of the intimamedia thickness of the common carotid artery.,,2010,Aleksander Kwater,https://doi.org/10.1016/j.procs.2010.04.050|https://www.wikidata.org/entity/Q112178236,artery|computationally|estimation|common|algorithm|intimamedia|carotid|efficient|thickness
1097512,Joakim Sundnes|Monicaa Hanslien|Nina Holden,ICCS,conf/iccS/2010,,https://doi.org/10.1016/j.procs.2010.04.104,journals/procedia/HanslienHS10,1.0,945-950,A note on discontinuous rate functions for the gate variables in mathematical models of cardiac cells.,,2010,Joakim Sundnes,https://doi.org/10.1016/j.procs.2010.04.104,variables|cardiac|functions|mathematical|rate|note|gate|discontinuous|models|cells
1097513,Patrice Micouin,CSER,conf/cser/2013,,https://doi.org/10.1016/j.procs.2013.01.014,journals/procedia/Micouin13,,128-137,Model Based Systems Engineering using VHDL-AMS.,,2013,Patrice Micouin,https://doi.org/10.1016/j.procs.2013.01.014,model|systems|engineering|based|vhdlams|using
1097514,Anna Paszynska|Marcin Stozek,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.196,journals/procedia/PaszynskaS11,,1808-1817,Application of Hierarchical Chromosome Based Genetic Algorithm to the problem of finding optimal initial three dimensional meshes for the self adaptive hp-Finite Element Method.,,2011,Anna Paszynska,https://doi.org/10.1016/j.procs.2011.04.196,chromosome|method|element|finding|optimal|hierarchical|self|problem|algorithm|meshes|adaptive|hpfinite|three|based|initial|dimensional|genetic|application
1097515,Jörg Bernsdorf|Manuel Hasert|Sabine Roller,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.111,journals/procedia/HasertBR11,,1048-1057,Lattice Boltzmann Simulation of non-Darcy Flow in Porous Media.,,2011,Jörg Bernsdorf,https://doi.org/10.1016/j.procs.2011.04.111,lattice|porous|simulation|media|nondarcy|boltzmann|flow
1097516,Liang Zhao 0001|Thiago Christiano Silva 0001,INNS-WC,conf/inns-wc/2012,,https://doi.org/10.1016/j.procs.2012.09.128,journals/procedia/SilvaZ12,,192-197,Detecting and Preventing Error Propagation via Competitive Learning.,,2012,Liang Zhao 0001,https://doi.org/10.1016/j.procs.2012.09.128,preventing|error|competitive|indexing|via|detecting|learning|propagation
1097517,Chen-Fu Chien|Lin Lin 0008|Mitsuo Gen|Wenqiang Zhang,Complex Adaptive Systems,conf/complexsystems/2012,,https://doi.org/10.1016/j.procs.2012.09.037,journals/procedia/ZhangLGC12,,96-101,Hybrid Sampling Strategy-based Multiobjective Evolutionary Algorithm.,,2012,Chen-Fu Chien,https://doi.org/10.1016/j.procs.2012.09.037,hybrid|strategybased|algorithm|sampling|multiobjective|evolutionary
1097518,Franz Franchetti|Tao Cui,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.238,journals/procedia/CuiF11,,2176-2185,Autotuning a Random Walk Boolean Satisfiability Solver.,,2011,Franz Franchetti,https://doi.org/10.1016/j.procs.2011.04.238,satisfiability|random|boolean|data modeling|autotuning|solver|walk
1097519,Furkh Zeshan|Radziah Mohamad,ANT/MobiWIS,conf/ant/2012,,https://doi.org/10.1016/j.procs.2012.06.045,journals/procedia/ZeshanM12,,340-348,Medical Ontology in the Dynamic Healthcare Environment.,,2012,Furkh Zeshan,https://doi.org/10.1016/j.procs.2012.06.045,medical|environment|healthcare|dynamic|ontology
1097520,Guangli Nie|Lingling Zhang 0001|Yibing Chen|Yuhong Guo,ICCS,conf/iccS/2010,,https://doi.org/10.1016/j.procs.2010.04.281,journals/procedia/NieCZG10,1.0,2489-2497,Credit card customer analysis based on panel data clustering.,,2010,Guangli Nie,https://doi.org/10.1016/j.procs.2010.04.281,panel|customer|clustering|analysis|credit|card|based|data|big data
1097521,Christophe Cambier|Jean Marie Dembele,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.163,journals/procedia/DembeleC12,,1484-1493,An Agent-particle Model for Taxis-based Aggregation; Emergence and Detection of Structures.,,2012,Christophe Cambier,https://doi.org/10.1016/j.procs.2012.04.163,aggregation|model|taxisbased|emergence|agentparticle|structures|big data|detection
1097522,Bin Li|Jue Wang 0015|Kun Guo|Xinwei Che,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.179,journals/procedia/CheLGW11,,1660-1667,Property Prices and Bank Lending: Some Evidence from China's Regional Financial Centres.,,2011,Bin Li,https://doi.org/10.1016/j.procs.2011.04.179,property|regional|lending|evidence|prices|bank|chinas|financial|centres
1097523,Mariusz Uchronski|Mieczyslaw Wodecki|Wojciech Bozejko|Zdzislaw Hejducki,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.227,journals/procedia/BozejkoHUW12,,2020-2023,Solving the Flexible Job Shop Problem on Multi-GPU.,,2012,Mariusz Uchronski,https://doi.org/10.1016/j.procs.2012.04.227,solving|shop|job|problem|multigpu|flexible
1097524,Gülten Sendur|Melis Arzu Uyulgan|Özge Özbayrak,WCIT,conf/wcit/2010,,https://doi.org/10.1016/j.procs.2010.12.010,journals/procedia/SendurOU11,,52-56,A study of determination of pre-service chemistry teachers' understanding about acids and bases.,,2011,Gülten Sendur,https://doi.org/10.1016/j.procs.2010.12.010,understanding|study|chemistry|determination|bases|acids|preservice|teachers
1097525,David L. Donoho|Matan Gavish,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.067,journals/procedia/GavishD11,,637-647,A Universal Identifier for Computational Results.,,2011,David L. Donoho,https://doi.org/10.1016/j.procs.2011.04.067,universal|results|computational|identifier
1097526,Anand Dersingh|Md. Mustafizur Rahman|Shahram Shah-Heydari|Z. M. Faizul Islam,ANT/MobiWIS,conf/ant/2011,,https://doi.org/10.1016/j.procs.2011.07.054,journals/procedia/DersinghISR11,,418-425,OLSR-based Topology Discovery for Mobile Situational Awareness Systems.,,2011,Anand Dersingh,https://doi.org/10.1016/j.procs.2011.07.054,situational|mobile|awareness|data management|topology|discovery|olsrbased|systems
1097527,Jozef Kapusta|Michal Munk|Peter Svec,ICCS,conf/iccS/2010,,https://doi.org/10.1016/j.procs.2010.04.255,journals/procedia/MunkKS10,1.0,2273-2280,Data preprocessing evaluation for web log mining: reconstruction of activities of a web visitor.,,2010,Jozef Kapusta,https://doi.org/10.1016/j.procs.2010.04.255,activities|reconstruction|mining|preprocessing|evaluation|web|data|visitor|log
1097528,Abdul Razaq Ahmad|Ahmad Ali Seman|Ahmad Rafaai Ayudin|Zahara Aziz,WCIT,conf/wcit/2010,,https://doi.org/10.1016/j.procs.2011.01.054,journals/procedia/SemanAAA11,,1588-1596,The effectiveness of teaching and learning history based on multicultural towards national integration in Malaysia.,,2011,Abdul Razaq Ahmad,https://doi.org/10.1016/j.procs.2011.01.054,malaysia|towards|integration|history|teaching|based|multicultural|learning|national|effectiveness
1097529,David Pardo|Maciej Paszynski|Victor M. Calo,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.161,journals/procedia/CaloPP11,,1485-1495,Goal-Oriented Self-Adaptive hp Finite Element Simulation of 3D DC Borehole Resistivity Simulations.,,2011,David Pardo,https://doi.org/10.1016/j.procs.2011.04.161,simulations|element|resistivity|3d|finite|borehole|goaloriented|selfadaptive|simulation|big data|dc|hp
1097530,David Flanigan|Peggy Brouse,CSER,conf/cser/2013,,https://doi.org/10.1016/j.procs.2013.01.066,journals/procedia/FlaniganB13,,631-638,Evaluating the Allocation of Border Security System of Systems Requirements.,,2013,David Flanigan,https://doi.org/10.1016/j.procs.2013.01.066,border|systems|security|evaluating|requirements|allocation|system
1097531,Mohammed Thaher|Tadao Takaoka,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.081,journals/procedia/ThaherT12,,754-763,Improved algorithms for the K overlapping maximum convex sum problem.,,2012,Mohammed Thaher,https://doi.org/10.1016/j.procs.2012.04.081,k|convex|algorithms|problem|sum|maximum|improved|overlapping
1097532,Azizah Abdul Manaf|Fatma Susilawati Mohamad|S. Chuprat,ICCS,conf/iccS/2011,,https://doi.org/10.1016/j.procs.2011.04.140,journals/procedia/MohamadMC11,,1296-1305,Nearest Neighbor For Histogram-based Feature Extraction.,,2011,Azizah Abdul Manaf,https://doi.org/10.1016/j.procs.2011.04.140,neighbor|feature|histogrambased|extraction|nearest
1097533,Esra Yel|Sukran Yalpir,WCIT,conf/wcit/2010,,https://doi.org/10.1016/j.procs.2010.12.110,journals/procedia/YelY11,,659-665,Prediction of primary treatment effluent parameters by Fuzzy Inference System (FIS) approach.,,2011,Esra Yel,https://doi.org/10.1016/j.procs.2010.12.110,prediction|fis|parameters|inference|primary|approach|effluent|fuzzy|treatment|system
1097534,Jing-Ru C. Cheng|Paul R. Eller|Robert S. Maier 0002,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.167,journals/procedia/EllerCM12,,1523-1532,Dynamic Linear Solver Selection for Transient Simulations Using Multi-label Classifiers.,,2012,Jing-Ru C. Cheng,https://doi.org/10.1016/j.procs.2012.04.167,simulations|selection|multilabel|transient|data management|dynamic|solver|linear|using|classifiers
1097535,Mika Sato-Ilic,Complex Adaptive Systems,conf/complexsystems/2012,,https://doi.org/10.1016/j.procs.2012.09.057,journals/procedia/Sato-Ilic12,,211,Preface to Part III Adaptive Big Data Analytics.,,2012,Mika Sato-Ilic,https://doi.org/10.1016/j.procs.2012.09.057,analytics|big|data|iii|part|preface|adaptive
1097536,Angela Brand|Daniel Jameson|Frank J. Bruggeman|Hans Lehrach|Hans V. Westerhoff|Heimo Müller|Kurt Zatloukal|Mark A. Girolami|Markus Pasterk|Peter Boyle|Ralf Sudbrak|Tim Hubbard,FET,conf/fet/2011,,https://doi.org/10.1016/j.procs.2011.12.012|https://www.wikidata.org/entity/Q56994749,journals/procedia/LehrachSBPZMHBGJBW11,,26-29,ITFoM - The IT Future of Medicine.,,2011,Angela Brand,https://doi.org/10.1016/j.procs.2011.12.012|https://www.wikidata.org/entity/Q56994749,medicine|future|itfom
1097537,Nagato Kasaki|Shuichi Kurabayashi|Yasushi Kiyoki,ANT/MobiWIS,conf/ant/2012,,https://doi.org/10.1016/j.procs.2012.06.076,journals/procedia/KasakiKK12,,593-600,A Geo-Location Context-Aware Mobile Learning System with Adaptive Correlation Computing Methods.,,2012,Nagato Kasaki,https://doi.org/10.1016/j.procs.2012.06.076,computing|mobile|contextaware|data storage|geolocation|correlation|adaptive|learning|methods|system
1097538,Auke Jan Ijspeert|Dino Accoto|Eugenio Guglielmelli|Fabrizio Sergi|Jesse van den Kieboom|Renaud Ronsse,FET,conf/fet/2011,,https://doi.org/10.1016/j.procs.2011.09.043,journals/procedia/KieboomSAGRI11,,223-225,Co-evolution of Morphology and Control of a Wearable Robot for Human Locomotion Assistance Exploiting Variable Impedance Actuators.,,2011,Auke Jan Ijspeert,https://doi.org/10.1016/j.procs.2011.09.043,impedance|wearable|variable|morphology|coevolution|human|robot|exploiting|control|assistance|actuators|locomotion
1097539,Joshua Auld|Michael Hope|Vadim Sokolov,ANT/MobiWIS,conf/ant/2012,,https://doi.org/10.1016/j.procs.2012.06.111,journals/procedia/SokolovAH12,,854-859,A Flexible Framework for Developing Integrated Models of Transportation Systems Using an Agent-based Approach.,,2012,Joshua Auld,https://doi.org/10.1016/j.procs.2012.06.111,integrated|transportation|agentbased|approach|framework|using|models|systems|flexible|developing
1097540,Le Yang|Yong Shi|Zhongbin Ouyang,ICCS,conf/iccS/2012,,https://doi.org/10.1016/j.procs.2012.04.151,journals/procedia/YangOS12,,1371-1379,A Modified Clustering Method Based on Self-Organizing Maps and Its Applications.,,2012,Le Yang,https://doi.org/10.1016/j.procs.2012.04.151,selforganizing|method|maps|clustering|based|applications|modified
