key:string,reviewers
journals/entcs/ValleeM09,Gavin Lowe
journals/entcs/ValleeM09,Werner Gähler
journals/entcs/CostagliolaDFG03,John Tang Boyland
journals/entcs/CostagliolaDFG03,Peter D. Mosses
journals/entcs/CostagliolaDFG03,Jürgen Dingel
journals/entcs/Teller03,Kenneth MacKenzie
journals/entcs/Teller03,Vladimiro Sassone
journals/entcs/Teller03,Taolue Chen
journals/entcs/SchernhammerG08,Horatiu Cirstea
journals/entcs/SchernhammerG08,Rachid Echahed
journals/entcs/SchernhammerG08,Paolo Baldan
journals/entcs/Kaarsgaard19,Vikraman Choudhury
journals/entcs/Kaarsgaard19,Michael G. Main
journals/entcs/Kaarsgaard19,Alexandre Buisse
journals/entcs/WillinkH05,Yolande Berbers
journals/entcs/WillinkH05,Anthony Savidis
journals/entcs/WillinkH05,Paris Avgeriou
journals/entcs/Giesl08,Clara Bertolissi
journals/entcs/Giesl08,Rachid Echahed
journals/entcs/Giesl08,Felix Schernhammer
journals/entcs/GutierrezPRV07,Verena Wolf
journals/entcs/GutierrezPRV07,Miguel A. Gutiérrez-Naranjo
journals/entcs/GutierrezPRV07,Xian Xu 0001
journals/entcs/FernandezKP18,Vivek Nigam
journals/entcs/FernandezKP18,Ana Teresa C. Martins
journals/entcs/FernandezKP18,Sabine Broda
journals/entcs/Melo05,Alexandre Sztajnberg
journals/entcs/Melo05,Peter Knirsch 0001
journals/entcs/Melo05,Ricardo Ribeiro 0002
journals/entcs/MollerRS02,Malika Ioualalen
journals/entcs/MollerRS02,Giorgio C. Buttazzo
journals/entcs/MollerRS02,Avi Efrati
journals/entcs/HaarT16,Simon Spinner
journals/entcs/HaarT16,Andrea Bondavalli
journals/entcs/HaarT16,Enrico Barbierato
journals/entcs/BundyDGF06,Alberto Momigliano
journals/entcs/BundyDGF06,Andrej Bauer
journals/entcs/BundyDGF06,Guido Fiorino
journals/entcs/BonacinaE07,Sayan Mitra
journals/entcs/BonacinaE07,Sava Krstic
journals/entcs/BonacinaE07,Robert B. Jones
journals/entcs/CirsteaKL02,Max Meier
journals/entcs/CirsteaKL02,Salma Jamoussi
journals/entcs/CirsteaKL02,Kokichi Futatsugi
journals/entcs/Hutton00,Koen Claessen
journals/entcs/Hutton00,Simon Marlow
journals/entcs/Hutton00,Simon L. Peyton Jones
journals/entcs/KlementSDPNSCM13,Adriana B. Compagnoni
journals/entcs/KlementSDPNSCM13,Thiago Lipinski-Paes
journals/entcs/KlementSDPNSCM13,Marko Tscherepanow
journals/entcs/AssuncaoEFPS13,Nigel Thomas
journals/entcs/AssuncaoEFPS13,Tom van Dijk
journals/entcs/AssuncaoEFPS13,Keijo Heljanko
journals/entcs/OKeeffePS06,Misao Nagayama
journals/entcs/OKeeffePS06,Philippa J. Broadfoot
journals/entcs/OKeeffePS06,Kyoko Osaka
journals/entcs/VersariB08,Scott A. Smolka
journals/entcs/VersariB08,Bogdan Aman
journals/entcs/VersariB08,Lubos Brim
journals/entcs/ColettaGL09,Andrea Degasperi
journals/entcs/ColettaGL09,Paolo Milazzo
journals/entcs/ColettaGL09,Alberto Policriti
journals/entcs/BoldoD02,Rolv Bræk
journals/entcs/BoldoD02,Andreas van Arkel
journals/entcs/BoldoD02,Patrick Farail
journals/entcs/Larchey-Wendling05,Igor Shikanian
journals/entcs/Larchey-Wendling05,E. Pascal Gribomont
journals/entcs/Larchey-Wendling05,Zhuo Huang
journals/entcs/Langerak99,Rob J. van Glabbeek
journals/entcs/Langerak99,Martin Steffen
journals/entcs/Langerak99,Jan A. Bergstra
journals/entcs/RahliWPK15,Alejandro Díaz-Caro
journals/entcs/RahliWPK15,Filipe Casal
journals/entcs/RahliWPK15,Jorge Petrucio Viana
journals/entcs/StayV13,Vashti Galpin
journals/entcs/StayV13,John Hatcliff
journals/entcs/StayV13,Patrick Cousot
journals/entcs/CzeizlerCIP12,Vincent Picard
journals/entcs/CzeizlerCIP12,Tatjana Petrov
journals/entcs/CzeizlerCIP12,T. Ded
journals/entcs/Paredes18,Edgar Sarmiento
journals/entcs/Paredes18,Julio Cesar Sampaio do Prado Leite
journals/entcs/Paredes18,Horacio Vico
journals/entcs/KohlerR07,Shangping Ren
journals/entcs/KohlerR07,Mikael Brannstrom
journals/entcs/KohlerR07,José Luiz Fiadeiro
journals/entcs/Older97,Joachim Niehren
journals/entcs/Older97,Eric Mjolsness
journals/entcs/Older97,Francesco Gavazzo
journals/entcs/BraemJVSJ07,Francis Henninger
journals/entcs/BraemJVSJ07,Takuo Watanabe
journals/entcs/BraemJVSJ07,Stefan Hanenberg
journals/entcs/VermaH02,David A. Carrington
journals/entcs/VermaH02,Q. T. Nguyen
journals/entcs/VermaH02,Michele Zito 0001
journals/entcs/DahnV03,Nicolas Peltier
journals/entcs/DahnV03,Gérald Oster
journals/entcs/DahnV03,Dieter Hutter
journals/entcs/OliveiraC08,Micaela Mayero
journals/entcs/OliveiraC08,Tim McComb
journals/entcs/OliveiraC08,Michael J. Butler
journals/entcs/Jouannaud98,Ralf Sasse
journals/entcs/Jouannaud98,Traian-Florin Serbanuta
journals/entcs/Jouannaud98,Luigi Liquori
journals/entcs/Niggl00,Werner Struckmann
journals/entcs/Niggl00,Vincent Schmitt
journals/entcs/Niggl00,Chantal Berline
journals/entcs/JonesMBKL03,Stefan Blom
journals/entcs/JonesMBKL03,Bert Lisser
journals/entcs/JonesMBKL03,Jonathan Ezekiel
journals/entcs/BestK95,Duncan Shand
journals/entcs/BestK95,Leila Ribeiro 0001
journals/entcs/BestK95,Klaus Barthelmann
journals/entcs/AbdullaKY09,Venkatesh Mysore
journals/entcs/AbdullaKY09,Vojtech Forejt
journals/entcs/AbdullaKY09,Adam Rogalewicz
journals/entcs/Corradini95,Sjaak Smetsers
journals/entcs/Corradini95,Gregor Joeris
journals/entcs/Corradini95,Anke Drappa
journals/entcs/BoitenD02,Jon G. Hall
journals/entcs/BoitenD02,Susan Stepney
journals/entcs/BoitenD02,Jinzhao Wu
journals/entcs/Klin10,José Nuno Oliveira
journals/entcs/Klin10,Martin Rößiger
journals/entcs/Klin10,Roberto Bruni
journals/entcs/HausmannHS03,Gennaro Costagliola
journals/entcs/HausmannHS03,Frank Marschall
journals/entcs/HausmannHS03,Michel Bauderon
journals/entcs/PaoliniPR09,Ilias Garnier
journals/entcs/PaoliniPR09,Dimitrios Vytiniotis
journals/entcs/PaoliniPR09,Anindya Banerjee 0001
journals/entcs/Barker16,Matija Pretnar
journals/entcs/Barker16,Alex K. Simpson
journals/entcs/Barker16,Robin Milner
journals/entcs/Abramsky99,Lars Birkedal
journals/entcs/Abramsky99,Andrew M. Pitts
journals/entcs/Abramsky99,Martin Hyland
journals/entcs/Rispal02,Frédéric Peschanski
journals/entcs/Rispal02,Johann Deneux
journals/entcs/Rispal02,Pawel Paczkowski
journals/entcs/FlattF97,Gavin M. Bierman
journals/entcs/FlattF97,Georges Gonthier
journals/entcs/FlattF97,David A. Schmidt
journals/entcs/GuntherGP18,Washington de Carvalho Segundo
journals/entcs/GuntherGP18,Laís Andrade
journals/entcs/GuntherGP18,Adolfo Neto
journals/entcs/BouchyFS09,Julian C. Bradfield
journals/entcs/BouchyFS09,Étienne André
journals/entcs/BouchyFS09,Régis Cridlig
journals/entcs/Feret02,Rodolfo Conde
journals/entcs/Feret02,Michael Robinson 0001
journals/entcs/Feret02,Giovanni Adagio
journals/entcs/HappeKR07,Bernhard Schätz
journals/entcs/HappeKR07,Frantisek Plásil
journals/entcs/HappeKR07,Farhad Arbab
journals/entcs/Heyer09,J. W. de Bakker
journals/entcs/Heyer09,Jerry den Hartog
journals/entcs/Heyer09,Vladimir Komendantsky
journals/entcs/BubelH03,Gary T. Leavens
journals/entcs/BubelH03,Dieter Zöbel
journals/entcs/BubelH03,Michael D. Ernst
journals/entcs/Donaldson09,Franck Cassez
journals/entcs/Donaldson09,Claudine Picaronny
journals/entcs/Donaldson09,Laurent Van Begin
journals/entcs/MengABN05,Eugenio Moggi
journals/entcs/MengABN05,Pierre Boudes
journals/entcs/MengABN05,Peter J. Freyd
journals/entcs/LenisaPW00,Marino Miculan
journals/entcs/LenisaPW00,Andrea Corradini 0001
journals/entcs/LenisaPW00,David Costa 0001
journals/entcs/Svalbe01,Gilles Bertrand 0001
journals/entcs/Svalbe01,Ramesh Neelamani
journals/entcs/Svalbe01,Punam K. Saha
journals/entcs/Groves02,Adrian J. Hilton
journals/entcs/Groves02,Kai Engelhardt
journals/entcs/Groves02,Augusto Sampaio
journals/entcs/Parisi-Presicce01,Maike Gajewsky
journals/entcs/Parisi-Presicce01,Peter Csaba Ölveczky
journals/entcs/Parisi-Presicce01,Gabriele Taentzer
journals/entcs/KreowskiBKKK01,Hélène Jacquet
journals/entcs/KreowskiBKKK01,Dan Hirsch
journals/entcs/KreowskiBKKK01,Gregor Engels
journals/entcs/MarreB05,Paul Pettersson
journals/entcs/MarreB05,Lydie du Bousquet
journals/entcs/MarreB05,Neda Noroozi
journals/entcs/Cook07,John Regehr
journals/entcs/Cook07,Arvind
journals/entcs/Cook07,Franz Wotawa
journals/entcs/Karavirta07,Stefan Schäckeler
journals/entcs/Karavirta07,Thiemo Morth
journals/entcs/Karavirta07,Jussi Nikander
journals/entcs/SokolovaVW05,José Meseguer
journals/entcs/SokolovaVW05,Eugenio Moggi
journals/entcs/SokolovaVW05,Samson Abramsky
journals/entcs/AlTurkiM08,Gregorio Díaz 0001
journals/entcs/AlTurkiM08,Nawal Guermouche
journals/entcs/AlTurkiM08,Florian Lautenbacher
journals/entcs/DijkLP13,Anastasis Georgoulas
journals/entcs/DijkLP13,Carron Shankland
journals/entcs/DijkLP13,Paulo Fernandes 0001
journals/entcs/HeunenK15,Abbas Edalat
journals/entcs/HeunenK15,Franck van Breugel
journals/entcs/HeunenK15,Bob Coecke
journals/entcs/RadmacherT08,Ingo Sander
journals/entcs/RadmacherT08,Klaus Schneider 0001
journals/entcs/RadmacherT08,Simon Oberthür
journals/entcs/Safranek07,Mohammad Reza Mousavi 0001
journals/entcs/Safranek07,Antinisca Di Marco
journals/entcs/Safranek07,Francisco Gutiérrez
journals/entcs/Melo04,Jorge C. A. de Figueiredo
journals/entcs/Melo04,Rodrigo Ramos
journals/entcs/Melo04,Jean-François Couchot
journals/entcs/SanderJ08,Arnd Poetzsch-Heffter
journals/entcs/SanderJ08,Hermann Simon Lichte
journals/entcs/SanderJ08,Wolfgang Thomas
journals/entcs/CharifS06,Michele Sonnessa
journals/entcs/CharifS06,Haithem Mezni
journals/entcs/CharifS06,Marco Comuzzi
journals/entcs/LinH04,Tarja Systä
journals/entcs/LinH04,Michael R. Blaha
journals/entcs/LinH04,Andreas Winter 0001
journals/entcs/LiuLZ07,K. O. Chow
journals/entcs/LiuLZ07,Lindsay Groves
journals/entcs/LiuLZ07,Graeme Smith 0001
journals/entcs/DuranO09,Prasanna Thati
journals/entcs/DuranO09,Pierpaolo Degano
journals/entcs/DuranO09,Patrick Lincoln
journals/entcs/Gorla07,Tayssir Touili
journals/entcs/Gorla07,Hugo Torres Vieira
journals/entcs/Gorla07,Lasse Nielsen
journals/entcs/BrandP01,B. Cornelissen
journals/entcs/BrandP01,Pavel Grigorenko
journals/entcs/BrandP01,Darko Marinov
journals/entcs/BenevidesFV11,Marco Gaboardi
journals/entcs/BenevidesFV11,Vincent Rahli
journals/entcs/BenevidesFV11,Walter Carnielli
journals/entcs/BravettiGLZ04,Aniello Murano
journals/entcs/BravettiGLZ04,Fabio Martinelli
journals/entcs/BravettiGLZ04,Adriano Peron
journals/entcs/WuF09,Robert Godin
journals/entcs/WuF09,Xiaoyong Xi
journals/entcs/WuF09,Hengyang Wu
journals/entcs/ChioreanPCBM04,David H. Akehurst
journals/entcs/ChioreanPCBM04,Daniel Larsson
journals/entcs/ChioreanPCBM04,Wojciech Mostowski
journals/entcs/Riscos-Nunez09,Syu-ichi Ueno
journals/entcs/Riscos-Nunez09,Misao Nagayama
journals/entcs/Riscos-Nunez09,Giulia Spaletta
journals/entcs/BraccialiBL09,Danièle Beauquier
journals/entcs/BraccialiBL09,Filippo Bonchi
journals/entcs/BraccialiBL09,Emilio Tuosto
journals/entcs/SantosT13,Karla Mariel Fernández Fabián
journals/entcs/SantosT13,Huei Diana Lee
journals/entcs/SantosT13,Adelardo A. D. Medeiros
journals/entcs/AlvesB19,Manuel A. Martins 0001
journals/entcs/AlvesB19,Ana Teresa C. Martins
journals/entcs/AlvesB19,Michell Guzmán
journals/entcs/GilmoreS06,Avelino F. Zorzo
journals/entcs/GilmoreS06,Nigel Thomas
journals/entcs/GilmoreS06,Roque Scheer
journals/entcs/Hoshino18,Claudio Hermida
journals/entcs/Hoshino18,Filippo Bonchi
journals/entcs/Hoshino18,Alexandre Buisse
journals/entcs/WieringBBGJL04,Xiaoshan Li
journals/entcs/WieringBBGJL04,Jifeng He 0001
journals/entcs/WieringBBGJL04,Frank S. de Boer
journals/entcs/EdwardsKH06,Partha S. Roop
journals/entcs/EdwardsKH06,Ramesh Bharadwaj
journals/entcs/EdwardsKH06,Daniel Weil
journals/entcs/HeimannJKW95,Gabriele Taentzer
journals/entcs/HeimannJKW95,Michel Bauderon
journals/entcs/HeimannJKW95,Thomas Johnsson
journals/entcs/Clark05,Marie-Luce Viaud
journals/entcs/Clark05,Peter Rodgers 0001
journals/entcs/Clark05,Frank Ruskey
journals/entcs/Mislove97,Daniele Gorla
journals/entcs/Mislove97,Klaus Aehlig
journals/entcs/Mislove97,Andreas Abel 0001
journals/entcs/PadbergEO09,Franz Brosch
journals/entcs/PadbergEO09,Martin Strecker
journals/entcs/PadbergEO09,Björn Metzler 0001
journals/entcs/OberleitnerG03,Jacky Estublier
journals/entcs/OberleitnerG03,Welf Löwe
journals/entcs/OberleitnerG03,Peter Fritzson
journals/entcs/GaintzarainHLN08,Alicia Villanueva
journals/entcs/GaintzarainHLN08,German Puebla
journals/entcs/GaintzarainHLN08,Víctor M. Gulías
journals/entcs/Leivant02,Gérard Boudol
journals/entcs/Leivant02,Sandra Alves
journals/entcs/Leivant02,Daniel J. Dougherty
journals/entcs/MitraA05,Hélène Kirchner
journals/entcs/MitraA05,Bernhard Gramlich
journals/entcs/MitraA05,Isabelle Gnaedig
journals/entcs/OsorioCZ15,Edward Hermann Haeusler
journals/entcs/OsorioCZ15,José R. Arrazola Ramírez
journals/entcs/OsorioCZ15,Edgard Benítez-Guerrero
journals/entcs/AyalaDFQ01,Thomas M. Breuel
journals/entcs/AyalaDFQ01,Marek Szczepanski
journals/entcs/AyalaDFQ01,Thomas S. Huang
journals/entcs/BrogiJP07,Dominic Duggan
journals/entcs/BrogiJP07,Michael Köhler 0001
journals/entcs/BrogiJP07,David Safránek
journals/entcs/HughesRSS06,Eran Yahav
journals/entcs/HughesRSS06,Edmund M. Clarke
journals/entcs/HughesRSS06,Flavio Lerda
journals/entcs/Ghica01,Oleksandr Manzyuk
journals/entcs/Ghica01,Hayo Thielecke
journals/entcs/Ghica01,Clément Jacq
journals/entcs/FartoE15,Raúl Mazo
journals/entcs/FartoE15,Ariel Lopez
journals/entcs/FartoE15,Claudia N. Sánchez
journals/entcs/Keimel98,Regina Tix
journals/entcs/Keimel98,Thomas Erker
journals/entcs/Keimel98,Jimmie Lawson
journals/entcs/RotheM02,Marco Kick
journals/entcs/RotheM02,Ralf Schweimeier
journals/entcs/RotheM02,Alexander Kurz 0001
journals/entcs/Soncco-AlvarezA13,Alan De Renzis
journals/entcs/Soncco-AlvarezA13,José Ramón Pasillas-Díaz
journals/entcs/Soncco-AlvarezA13,Guina Sotomayor Alzamora
journals/entcs/JiangYFE01,Azriel Rosenfeld
journals/entcs/JiangYFE01,Gabor T. Herman
journals/entcs/JiangYFE01,Hstau Y. Liao
journals/entcs/SchutterA07,Isidro Ramos
journals/entcs/SchutterA07,Stéphane Ducasse
journals/entcs/SchutterA07,Maja D'Hondt
journals/entcs/HameyG08,Jia Zeng
journals/entcs/HameyG08,Mads Vanggaard
journals/entcs/HameyG08,Enn Tyugu
journals/entcs/DratmanGSSD19,Annegret Wagler
journals/entcs/DratmanGSSD19,Tássio Naia
journals/entcs/DratmanGSSD19,Pablo De Caria
journals/entcs/JaramilloETE04,Jessica Winkelmann
journals/entcs/JaramilloETE04,Mark Minas
journals/entcs/JaramilloETE04,Gabor Karsai
journals/entcs/Parnas01,Fabio Gadducci
journals/entcs/Parnas01,Wolfram Kahl
journals/entcs/Parnas01,Thorsten Hoffmann
journals/entcs/GrundyMKM06,Amir Pnueli
journals/entcs/GrundyMKM06,Zurab Khasidashvili
journals/entcs/GrundyMKM06,Tjark Weber
journals/entcs/ReiserZCFB16,Rodrigo Machado
journals/entcs/ReiserZCFB16,Edward Hermann Haeusler
journals/entcs/ReiserZCFB16,Vanessa Lago Machado
journals/entcs/Kurz02,Marco Kick
journals/entcs/Kurz02,Dominic R. Verity
journals/entcs/Kurz02,Richard Buckland
journals/entcs/HeLL06,Peter Van Roy
journals/entcs/HeLL06,Jun Hu
journals/entcs/HeLL06,Ronald Middelkoop
journals/entcs/CiobanuL05,Anna Ciampolini
journals/entcs/CiobanuL05,Pierpaolo Degano
journals/entcs/CiobanuL05,Isabelle Gnaedig
journals/entcs/GummS00,Kidane Yemane
journals/entcs/GummS00,Ekaterina Komendantskaya
journals/entcs/GummS00,Hans-E. Porst
journals/entcs/OhsakiT05,Gurvan Le Guernic
journals/entcs/OhsakiT05,Olivier Bournez
journals/entcs/OhsakiT05,Sebastian Brand
journals/entcs/DawarRR06,Graçaliz Pereira Dimuro
journals/entcs/DawarRR06,Ricardo Bianconi
journals/entcs/DawarRR06,Mohamed Benmohamed
journals/entcs/CorradiniGH98,A. John Power
journals/entcs/CorradiniGH98,Ralph Matthes
journals/entcs/CorradiniGH98,Peter Aczel
journals/entcs/McGacheyHM09,Dries Vanoverberghe
journals/entcs/McGacheyHM09,Elvira Albert
journals/entcs/McGacheyHM09,Frank Piessens
journals/entcs/Quispe-CruzHG16,Ivan Scagnetto
journals/entcs/Quispe-CruzHG16,Samy Sá
journals/entcs/Quispe-CruzHG16,Giuseppe Greco 0001
journals/entcs/TsujiiYM05,Satyadev Nandakumar
journals/entcs/TsujiiYM05,Thomas Steinke 0002
journals/entcs/TsujiiYM05,Dimiter Skordev
journals/entcs/KozenM13,Jan Hoffmann 0002
journals/entcs/KozenM13,Rasmus Ejlers Møgelberg
journals/entcs/KozenM13,Robin Kaarsgaard
journals/entcs/GuermouchePR08,Martin Karusseit
journals/entcs/GuermouchePR08,José-Antonio Alonso
journals/entcs/GuermouchePR08,Bo Hu
journals/entcs/CenzerDGW07,Guido Gherardi
journals/entcs/CenzerDGW07,Raazesh Sainudiin
journals/entcs/CenzerDGW07,Oleg V. Kudinov
journals/entcs/MjolsnesT07,Jeffrey Todd McDonald
journals/entcs/MjolsnesT07,Florian Kerschbaum
journals/entcs/MjolsnesT07,Stefan Weber 0003
journals/entcs/Wang05,Traian Serbanuta
journals/entcs/Wang05,Peter Borovanský
journals/entcs/Wang05,Luigi Liquori
journals/entcs/Calderon18,Marcelo Finger
journals/entcs/Calderon18,Matthew Spinks
journals/entcs/Calderon18,María I. Corbalán
journals/entcs/CordascoW08,Mortaza S. Bargh
journals/entcs/CordascoW08,R. Paul Koster
journals/entcs/CordascoW08,Stefano Bistarelli
journals/entcs/HighamJK07,Ganesh Gopalakrishnan
journals/entcs/HighamJK07,Arndt Mühlenfeld
journals/entcs/HighamJK07,Bart Jacobs 0002
journals/entcs/BuchholtzGHN05,Marco Gribaudo
journals/entcs/BuchholtzGHN05,Stefano Marrone 0001
journals/entcs/BuchholtzGHN05,Marcus Thiel
journals/entcs/NanzH06,Ilaria Matteucci
journals/entcs/NanzH06,Aneta Zwierko
journals/entcs/NanzH06,Ron van der Meyden
journals/entcs/Lu06,Tore Risch
journals/entcs/Lu06,Dirk Van Gucht
journals/entcs/Lu06,Anne Doucet
journals/entcs/Jakubczyk12,Matthew Might
journals/entcs/Jakubczyk12,Eric Goubault
journals/entcs/Jakubczyk12,Björn Lisper
journals/entcs/Futatsugi00,Martin Leucker
journals/entcs/Futatsugi00,Martin R. Neuhäußer
journals/entcs/Futatsugi00,Alberto Verdejo
journals/entcs/FeldmanDH05,Jiri Barnat
journals/entcs/FeldmanDH05,Milan Ceska 0002
journals/entcs/FeldmanDH05,Petr Bauch
journals/entcs/CancelaMR16,Valderi R. Q. Leithardt
journals/entcs/CancelaMR16,Eustaquio Martínez
journals/entcs/CancelaMR16,Jorge Julien Rivera Tito
journals/entcs/AlpuenteBEFL03,Andrew P. Tolmach
journals/entcs/AlpuenteBEFL03,María Cándida Luengo Díez
journals/entcs/AlpuenteBEFL03,Raffaella Gentilini
journals/entcs/LeuckerSW03,Michael D. Jones
journals/entcs/LeuckerSW03,Petr Rockai
journals/entcs/LeuckerSW03,Eric Mercer
journals/entcs/Leivant09,Carsten Schürmann
journals/entcs/Leivant09,Brigitte Pientka
journals/entcs/Leivant09,Jan Frederik Schaefer
journals/entcs/Nogin00,Michael Winikoff
journals/entcs/Nogin00,Nikos Mylonakis
journals/entcs/Nogin00,J.-M. Notin
journals/entcs/BoucaronMS06,Dumitru Potop-Butucaru
journals/entcs/BoucaronMS06,Alexandre Yakovlev
journals/entcs/BoucaronMS06,Rajesh K. Gupta 0001
journals/entcs/SaabasU07,Stephen Gilmore
journals/entcs/SaabasU07,Susan Eisenbach
journals/entcs/SaabasU07,Luca Martini
journals/entcs/CorradiniFP97,Massimo Merro
journals/entcs/CorradiniFP97,Nadia Busi
journals/entcs/CorradiniFP97,Jirí Srba
journals/entcs/Andre04,Abdoulaye Gamatié
journals/entcs/Andre04,Nicolas Zuanon
journals/entcs/Andre04,Jean-Luc Richier
journals/entcs/HenriquesPMLAZ02,Wolfgang Lohmann
journals/entcs/HenriquesPMLAZ02,Michael I. Schwartzbach
journals/entcs/HenriquesPMLAZ02,Eva Magnusson
journals/entcs/GordonH98,Uwe Nestmann
journals/entcs/GordonH98,Jan-Willem Maessen
journals/entcs/GordonH98,Vasco Thudichum Vasconcelos
journals/entcs/HeckelMW03a,Martti Piirainen
journals/entcs/HeckelMW03a,Stuart Kent 0001
journals/entcs/HeckelMW03a,Gabriele Taentzer
journals/entcs/Androutsellis-TheotokisSV07,Jeffrey Todd McDonald
journals/entcs/Androutsellis-TheotokisSV07,Elizabeth Gray
journals/entcs/Androutsellis-TheotokisSV07,Katja Schmidt-Samoa
journals/entcs/SanderV02,Raimund Klein
journals/entcs/SanderV02,Dirk Jäger
journals/entcs/SanderV02,Dániel Varró
journals/entcs/BergL13,Elvio Gilberto Amparore
journals/entcs/BergL13,Carron Shankland
journals/entcs/BergL13,Afonso Sales
journals/entcs/MisloveOW04,Flavio Corradini
journals/entcs/MisloveOW04,Arend Rensink
journals/entcs/MisloveOW04,Pierpaolo Degano
journals/entcs/Fuhrmann99,Milad Niqui
journals/entcs/Fuhrmann99,Michael B. Smyth
journals/entcs/Fuhrmann99,Kazushige Terui
journals/entcs/Scott00a,Michel P. Schellekens
journals/entcs/Scott00a,Alex K. Simpson
journals/entcs/Scott00a,Christopher F. Townsend
journals/entcs/Corradini09,Denis Béchet
journals/entcs/Corradini09,Marino Miculan
journals/entcs/Corradini09,Emilie Balland
journals/entcs/Bosserhoff07,Douglas Cenzer
journals/entcs/Bosserhoff07,Iraj Kalantari
journals/entcs/Bosserhoff07,Manuel Lameiras Campagnolo
journals/entcs/SanguinettiS18,Christopher D. Thompson-Walsh
journals/entcs/SanguinettiS18,Glynn Winskel
journals/entcs/SanguinettiS18,Bogdan Iancu
journals/entcs/KatelmanM07,Fabio Gadducci
journals/entcs/KatelmanM07,James C. Brodman
journals/entcs/KatelmanM07,Martin R. Neuhäußer
journals/entcs/EdelkampJS08,Simona Orzan
journals/entcs/EdelkampJS08,Petr Rockai
journals/entcs/EdelkampJS08,Rahul Kumar 0004
journals/entcs/MatthesU03,Jiho Kim
journals/entcs/MatthesU03,Peter G. Hancock
journals/entcs/MatthesU03,Yves Bertot
journals/entcs/Thery04,Philip Miller
journals/entcs/Thery04,Martin Giese
journals/entcs/Thery04,Holger Gast
journals/entcs/JojgovG04,Jeremy Gow
journals/entcs/JojgovG04,Helmut Horacek
journals/entcs/JojgovG04,M. Scheffer
journals/entcs/HaghverdiS08,Apiwat Chantawibul
journals/entcs/HaghverdiS08,Ulrich Berger 0001
