article:ID,author:string[],crossref:string,editor:string[],ee:string[],journal:string,key:string,number:string,pages:string,title:string,volume:string,year:int,doi,volume_key,corresponding_author,keywords
30157,Ilan Kremer|Matthew O. Jackson,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2004.06.011,J. Econ. Theory,journals/jet/JacksonK07,1,507-517,On the informational inefficiency of discriminatory price auctions.,132,2007,https://doi.org/10.1016/j.jet.2004.06.011,J. Econ. Theory20071,Ilan Kremer,inefficiency|auctions|discriminatory|price|informational
30158,Antonio Merlo|Hülya Eraslan,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2017.08.004|https://www.wikidata.org/entity/Q60501372,J. Econ. Theory,journals/jet/EraslanM17,1,293-315,Some unpleasant bargaining arithmetic?,171,2017,https://doi.org/10.1016/j.jet.2017.08.004|https://www.wikidata.org/entity/Q60501372,J. Econ. Theory20171,Antonio Merlo,arithmetic|bargaining|unpleasant
30159,Marcus Berliant|Ping Wang|Shin-Kun Peng,J. Econ. Theory20022,,https://doi.org/10.1006/jeth.2001.2847,J. Econ. Theory,journals/jet/BerliantPW02,2,275-303,Production Externalities and Urban Configuration.,104,2002,https://doi.org/10.1006/jeth.2001.2847,J. Econ. Theory20022,Marcus Berliant,production|configuration|urban|externalities
30160,Juan Gabriel Rodríguez|Rafael Salas,J. Econ. Theory20141,,https://doi.org/10.1016/j.jet.2014.04.012,J. Econ. Theory,journals/jet/RodriguezS14,1,214-223,The Gini coefficient: Majority voting and social welfare.,152,2014,https://doi.org/10.1016/j.jet.2014.04.012,J. Econ. Theory20141,Juan Gabriel Rodríguez,voting|welfare|gini|coefficient|majority|social
30161,John Geanakoplos|Kieran James Walsh,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2017.12.005,J. Econ. Theory,journals/jet/GeanakoplosW18,1,261-272,Uniqueness and stability of equilibrium in economies with two goods.,174,2018,https://doi.org/10.1016/j.jet.2017.12.005,J. Econ. Theory20181,John Geanakoplos,economies|uniqueness|stability|equilibrium|two|goods
30162,Ugo Zannini,J. Econ. Theory20201,,https://doi.org/10.1016/j.jet.2020.105034,J. Econ. Theory,journals/jet/Zannini20,1,105034,The optimal quantity of money and partially-liquid assets.,188,2020,https://doi.org/10.1016/j.jet.2020.105034,J. Econ. Theory20201,Ugo Zannini,partiallyliquid|optimal|quantity|money|assets
30163,Daisuke Oyama|Olivier Tercieux,J. Econ. Theory20102,,https://doi.org/10.1016/j.jet.2009.10.009,J. Econ. Theory,journals/jet/OyamaT10,2,752-784,Robust equilibria under non-common priors.,145,2010,https://doi.org/10.1016/j.jet.2009.10.009,J. Econ. Theory20102,Daisuke Oyama,noncommon|robust|priors|equilibria
30164,Martin Meier,J. Econ. Theory20051,,https://doi.org/10.1016/j.jet.2003.07.003,J. Econ. Theory,journals/jet/Meier05,1,132-139,On the nonexistence of universal information structures.,122,2005,https://doi.org/10.1016/j.jet.2003.07.003,J. Econ. Theory20051,Martin Meier,nonexistence|information|structures|universal
30165,Lionel Thomas|Raphaël Giraud,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2017.06.004,J. Econ. Theory,journals/jet/GiraudT17,1,64-100,"Ambiguity, optimism, and pessimism in adverse selection models.",171,2017,https://doi.org/10.1016/j.jet.2017.06.004,J. Econ. Theory20171,Lionel Thomas,adverse|selection|pessimism|optimism|ambiguity|models
30166,Marcelo Veracierto,J. Econ. Theory20211,,https://doi.org/10.1016/j.jet.2021.105278,J. Econ. Theory,journals/jet/Veracierto21,1,105278,Business cycle fluctuations in Mirrlees economies: The case of i.i.d. shocks.,196,2021,https://doi.org/10.1016/j.jet.2021.105278,J. Econ. Theory20211,Marcelo Veracierto,economies|shocks|case|iid|cycle|mirrlees|business|fluctuations
30167,Christian Hellwig,J. Econ. Theory20022,,https://doi.org/10.1006/jeth.2002.2947,J. Econ. Theory,journals/jet/Hellwig02,2,191-222,"Public Information, Private Information, and the Multiplicity of Equilibria in Coordination Games.",107,2002,https://doi.org/10.1006/jeth.2002.2947,J. Econ. Theory20022,Christian Hellwig,information|coordination|equilibria|private|multiplicity|public|games
30168,Césaire Meh|Igor Livshits|Martin Gervais,J. Econ. Theory20081,,https://doi.org/10.1016/j.jet.2007.10.003,J. Econ. Theory,journals/jet/GervaisLM08,1,469-498,Uncertainty and the specificity of human capital.,143,2008,https://doi.org/10.1016/j.jet.2007.10.003,J. Econ. Theory20081,Césaire Meh,uncertainty|specificity|capital|human
30169,Kirby Nielsen,J. Econ. Theory20201,,https://doi.org/10.1016/j.jet.2020.105090,J. Econ. Theory,journals/jet/Nielsen20,1,105090,Preferences for the resolution of uncertainty and the timing of information.,189,2020,https://doi.org/10.1016/j.jet.2020.105090,J. Econ. Theory20201,Kirby Nielsen,information|timing|uncertainty|preferences|resolution
30170,Alessio Figalli|Robert J. McCann|Young-Heon Kim,J. Econ. Theory20112,,https://doi.org/10.1016/j.jet.2010.11.006|https://www.wikidata.org/entity/Q112632359,J. Econ. Theory,journals/jet/FigalliKM11,2,454-478,When is multidimensional screening a convex program?,146,2011,https://doi.org/10.1016/j.jet.2010.11.006|https://www.wikidata.org/entity/Q112632359,J. Econ. Theory20112,Alessio Figalli,multidimensional|screening|convex|program
30171,Rui Zhao,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2006.10.008,J. Econ. Theory,journals/jet/Zhao07,1,601-640,Dynamic risk-sharing with two-sided moral hazard.,136,2007,https://doi.org/10.1016/j.jet.2006.10.008,J. Econ. Theory20071,Rui Zhao,risksharing|twosided|dynamic|moral|hazard
30172,Mukul Majumdar|Rabi Bhattacharya,J. Econ. Theory20011-2,,https://doi.org/10.1006/jeth.1999.2627,J. Econ. Theory,journals/jet/BhattacharyaM01,1-2,208-229,On a Class of Stable Random Dynamical Systems: Theory and Applications.,96,2001,https://doi.org/10.1006/jeth.1999.2627,J. Econ. Theory20011-2,Mukul Majumdar,class|dynamical|systems|random|theory|applications|stable
30173,Wilbur John Coleman II,J. Econ. Theory20001,,https://doi.org/10.1006/jeth.2000.2679,J. Econ. Theory,journals/jet/Coleman00,1,71-78,Uniqueness of an Equilibrium in Infinite-Horizon Economies Subject to Taxes and Externalities.,95,2000,https://doi.org/10.1006/jeth.2000.2679,J. Econ. Theory20001,Wilbur John Coleman II,economies|uniqueness|subject|externalities|infinitehorizon|equilibrium|taxes
30174,Arnaud Chéron|Jean-Paul Barinci,J. Econ. Theory20011,,https://doi.org/10.1006/jeth.2000.2692,J. Econ. Theory,journals/jet/BarinciC01,1,30-49,Sunspots and the Business Cycle in a Finance Constrained Economy.,97,2001,https://doi.org/10.1006/jeth.2000.2692,J. Econ. Theory20011,Arnaud Chéron,finance|constrained|economy|cycle|sunspots|business
30175,Christoph Kuzmics|Jan-Henrik Steg,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2017.04.006,J. Econ. Theory,journals/jet/KuzmicsS17,1,56-69,On public good provision mechanisms with dominant strategies and balanced budget.,170,2017,https://doi.org/10.1016/j.jet.2017.04.006,J. Econ. Theory20171,Christoph Kuzmics,strategies|budget|dominant|provision|mechanisms|public|balanced|good
30176,Guido Cozzi|Luca Zamparelli|Paolo Giordani,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2006.10.006,J. Econ. Theory,journals/jet/CozziGZ07,1,788-797,The refoundation of the symmetric equilibrium in Schumpeterian growth models.,136,2007,https://doi.org/10.1016/j.jet.2006.10.006,J. Econ. Theory20071,Guido Cozzi,growth|symmetric|schumpeterian|models|refoundation|equilibrium
30177,Junjie Zhou|Ying-Ju Chen,J. Econ. Theory20151,,https://doi.org/10.1016/j.jet.2015.01.005,J. Econ. Theory,journals/jet/ZhouC15,1,212-235,Key leaders in social networks.,157,2015,https://doi.org/10.1016/j.jet.2015.01.005,J. Econ. Theory20151,Junjie Zhou,leaders|key|networks|social
30178,Larry G. Epstein|Massimo Marinacci,J. Econ. Theory20012,,https://doi.org/10.1006/jeth.2001.2810,J. Econ. Theory,journals/jet/EpsteinM01,2,235-273,The Core of Large Differentiable TU Games.,100,2001,https://doi.org/10.1006/jeth.2001.2810,J. Econ. Theory20012,Larry G. Epstein,differentiable|games|large|tu|core
30179,Mihai Manea,J. Econ. Theory20081,,https://doi.org/10.1016/j.jet.2007.09.008,J. Econ. Theory,journals/jet/Manea08,1,276-281,A constructive proof of the ordinal efficiency welfare theorem.,141,2008,https://doi.org/10.1016/j.jet.2007.09.008,J. Econ. Theory20081,Mihai Manea,constructive|welfare|efficiency|theorem|proof|ordinal
30180,Bernhard Eckwert|Itzhak Zilcha,J. Econ. Theory20011,,https://doi.org/10.1006/jeth.2000.2756,J. Econ. Theory,journals/jet/EckwertZ01,1,172-186,The Value of Information in Production Economies.,100,2001,https://doi.org/10.1006/jeth.2000.2756,J. Econ. Theory20011,Bernhard Eckwert,production|information|value|economies
30181,Frédéric Docquier|Oliver Paddison|Pierre Pestieau,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2006.03.008,J. Econ. Theory,journals/jet/DocquierPP07,1,361-378,Optimal accumulation in an endogenous growth setting with human capital.,134,2007,https://doi.org/10.1016/j.jet.2006.03.008,J. Econ. Theory20071,Frédéric Docquier,growth|optimal|capital|accumulation|setting|human|endogenous
30182,Benjamin Lester|Braz Camargo,J. Econ. Theory20141,,https://doi.org/10.1016/j.jet.2014.07.013,J. Econ. Theory,journals/jet/CamargoL14,1,534-568,Trading dynamics in decentralized markets with adverse selection.,153,2014,https://doi.org/10.1016/j.jet.2014.07.013,J. Econ. Theory20141,Benjamin Lester,decentralized|adverse|markets|dynamics|selection|trading
30183,Dirk Bergemann|Olivier Tercieux|Stephen Morris,J. Econ. Theory20113,,https://doi.org/10.1016/j.jet.2010.12.011,J. Econ. Theory,journals/jet/BergemannMT11,3,1253-1274,Rationalizable implementation.,146,2011,https://doi.org/10.1016/j.jet.2010.12.011,J. Econ. Theory20113,Dirk Bergemann,implementation|rationalizable
30184,Borys Grochulski|Yuzhe Zhang,J. Econ. Theory20116,,https://doi.org/10.1016/j.jet.2011.10.007,J. Econ. Theory,journals/jet/GrochulskiZ11,6,2356-2388,Optimal risk sharing and borrowing constraints in a continuous-time model with limited commitment.,146,2011,https://doi.org/10.1016/j.jet.2011.10.007,J. Econ. Theory20116,Borys Grochulski,optimal|continuoustime|limited|risk|borrowing|model|constraints|commitment|sharing
30185,Ning Sun|Zaifu Yang,J. Econ. Theory20211,,https://doi.org/10.1016/j.jet.2021.105259,J. Econ. Theory,journals/jet/SunY21,1,105259,"Efficiency, stability, and commitment in senior level job matching markets.",194,2021,https://doi.org/10.1016/j.jet.2021.105259,J. Econ. Theory20211,Ning Sun,markets|stability|matching|efficiency|senior|job|level|commitment
30186,Sam Jindani,J. Econ. Theory20221,,https://doi.org/10.1016/j.jet.2022.105551,J. Econ. Theory,journals/jet/Jindani22,1,105551,Learning efficient equilibria in repeated games.,205,2022,https://doi.org/10.1016/j.jet.2022.105551,J. Econ. Theory20221,Sam Jindani,repeated|efficient|equilibria|learning|games
30188,Antonio Nicolò|Matthew O. Jackson,J. Econ. Theory20042,,https://doi.org/10.1016/S0022-0531(03)00223-0,J. Econ. Theory,journals/jet/JacksonN04,2,278-308,The strategy-proof provision of public goods under congestion and crowding preferences.,115,2004,https://doi.org/10.1016/S0022-0531(03)00223-0,J. Econ. Theory20042,Antonio Nicolò,strategyproof|crowding|provision|congestion|public|preferences|goods
30189,Leslie M. Marx|Robert C. Marshall,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2005.12.004,J. Econ. Theory,journals/jet/MarshallM07,1,374-402,Bidder collusion.,133,2007,https://doi.org/10.1016/j.jet.2005.12.004,J. Econ. Theory20071,Leslie M. Marx,collusion|bidder
30190,Cuong Le Van|Katheline Schubert|Tu Anh Nguyen,J. Econ. Theory20106,,https://doi.org/10.1016/j.jet.2010.07.005,J. Econ. Theory,journals/jet/VanSN10,6,2435-2447,"With exhaustible resources, can a developing country escape from the poverty trap?",145,2010,https://doi.org/10.1016/j.jet.2010.07.005,J. Econ. Theory20106,Cuong Le Van,escape|trap|country|developing|resources|poverty|exhaustible
30191,M. Bumin Yenmez,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2018.05.010,J. Econ. Theory,journals/jet/Yenmez18,1,859-885,A college admissions clearinghouse.,176,2018,https://doi.org/10.1016/j.jet.2018.05.010,J. Econ. Theory20181,M. Bumin Yenmez,college|clearinghouse|admissions
30192,Andriy Zapechelnyuk,J. Econ. Theory20135,,https://doi.org/10.1016/j.jet.2013.04.008,J. Econ. Theory,journals/jet/Zapechelnyuk13,5,2049-2067,Eliciting information from a committee.,148,2013,https://doi.org/10.1016/j.jet.2013.04.008,J. Econ. Theory20135,Andriy Zapechelnyuk,eliciting|information|committee
30193,Guillaume Rocheteau|Nicolas Petrosky-Nadeau|William A. Branch,J. Econ. Theory20161,,https://doi.org/10.1016/j.jet.2015.07.008,J. Econ. Theory,journals/jet/BranchPR16,1,101-135,"Financial frictions, the housing market, and unemployment.",164,2016,https://doi.org/10.1016/j.jet.2015.07.008,J. Econ. Theory20161,Guillaume Rocheteau,unemployment|frictions|financial|housing|market
30194,Dieter Balkenborg|Miltiadis Makris,J. Econ. Theory20151,,https://doi.org/10.1016/j.jet.2015.02.007|https://www.wikidata.org/entity/Q57937040,J. Econ. Theory,journals/jet/BalkenborgM15,1,918-958,An undominated mechanism for a class of informed principal problems with common values.,157,2015,https://doi.org/10.1016/j.jet.2015.02.007|https://www.wikidata.org/entity/Q57937040,J. Econ. Theory20151,Dieter Balkenborg,common|problems|informed|mechanism|principal|class|undominated|values
30195,Ian Preston|Valérie Lechene,J. Econ. Theory20112,,https://doi.org/10.1016/j.jet.2010.10.013,J. Econ. Theory,journals/jet/LecheneP11,2,504-527,Noncooperative household demand.,146,2011,https://doi.org/10.1016/j.jet.2010.10.013,J. Econ. Theory20112,Ian Preston,household|demand|noncooperative
30196,Sean Horan,J. Econ. Theory20161,,https://doi.org/10.1016/j.jet.2016.01.002,J. Econ. Theory,journals/jet/Horan16,1,372-406,A simple model of two-stage choice.,162,2016,https://doi.org/10.1016/j.jet.2016.01.002,J. Econ. Theory20161,Sean Horan,choice|model|simple|twostage
30197,David Canning|Luca Anderlini,J. Econ. Theory20012,,https://doi.org/10.1006/jeth.2000.2784,J. Econ. Theory,journals/jet/AnderliniC01,2,395-422,Structural Stability Implies Robustness to Bounded Rationality.,101,2001,https://doi.org/10.1006/jeth.2000.2784,J. Econ. Theory20012,David Canning,rationality|implies|stability|bounded|robustness|structural
30198,Theodore Papageorgiou,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2017.12.004,J. Econ. Theory,journals/jet/Papageorgiou18,1,184-223,Large firms and within firm occupational reallocation.,174,2018,https://doi.org/10.1016/j.jet.2017.12.004,J. Econ. Theory20181,Theodore Papageorgiou,firms|firm|reallocation|occupational|large|within
30199,Daniele Condorelli|Jinwoo Kim 0003|Yeon-Koo Che,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2018.09.005,J. Econ. Theory,journals/jet/CheCK18,1,398-435,Weak cartels and collusion-proof auctions.,178,2018,https://doi.org/10.1016/j.jet.2018.09.005,J. Econ. Theory20181,Daniele Condorelli,collusionproof|weak|auctions|cartels
30200,Agostino Manduchi,J. Econ. Theory20042,,https://doi.org/10.1016/j.jet.2003.07.006,J. Econ. Theory,journals/jet/Manduchi04,2,347-356,Price discrimination of buyers with identical preferences and collusion in a model of advertising.,116,2004,https://doi.org/10.1016/j.jet.2003.07.006,J. Econ. Theory20042,Agostino Manduchi,discrimination|identical|model|collusion|preferences|price|advertising|buyers
30201,Lars Peter Hansen|Thomas J. Sargent,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2006.06.010|https://www.wikidata.org/entity/Q59664734,J. Econ. Theory,journals/jet/HansenS07,1,1-27,Recursive robust estimation and control without commitment.,136,2007,https://doi.org/10.1016/j.jet.2006.06.010|https://www.wikidata.org/entity/Q59664734,J. Econ. Theory20071,Lars Peter Hansen,control|recursive|without|commitment|robust|estimation
30202,Andrés Salamanca,J. Econ. Theory20211,,https://doi.org/10.1016/j.jet.2021.105191,J. Econ. Theory,journals/jet/Salamanca21,1,105191,The value of mediated communication.,192,2021,https://doi.org/10.1016/j.jet.2021.105191,J. Econ. Theory20211,Andrés Salamanca,communication|value|mediated
30203,Aner Sela|Benny Moldovanu|Xianwen Shi,J. Econ. Theory20081,,https://doi.org/10.1016/j.jet.2007.09.001,J. Econ. Theory,journals/jet/MoldovanuSS08,1,1-27,Competing auctions with endogenous quantities.,141,2008,https://doi.org/10.1016/j.jet.2007.09.001,J. Econ. Theory20081,Aner Sela,endogenous|auctions|competing|quantities
30204,Leonardo Martinez,J. Econ. Theory20093,,https://doi.org/10.1016/j.jet.2008.10.006,J. Econ. Theory,journals/jet/Martinez09,3,1166-1186,A theory of political cycles.,144,2009,https://doi.org/10.1016/j.jet.2008.10.006,J. Econ. Theory20093,Leonardo Martinez,cycles|political|theory
30205,Dimitrios Xefteris,J. Econ. Theory20121,,https://doi.org/10.1016/j.jet.2011.11.008,J. Econ. Theory,journals/jet/Xefteris12,1,393-396,Mixed strategy equilibrium in a Downsian model with a favored candidate: A comment.,147,2012,https://doi.org/10.1016/j.jet.2011.11.008,J. Econ. Theory20121,Dimitrios Xefteris,downsian|candidate|comment|model|mixed|strategy|equilibrium|favored
30206,Gerhard Sorger|Venkatesh Bala,J. Econ. Theory20011-2,,https://doi.org/10.1006/jeth.1999.2629,J. Econ. Theory,journals/jet/BalaS01,1-2,153-179,A Spatial-Temporal Model of Human Capital Accumulation.,96,2001,https://doi.org/10.1006/jeth.1999.2629,J. Econ. Theory20011-2,Gerhard Sorger,capital|model|spatialtemporal|accumulation|human
30207,Christopher J. Flinn|Daniela Del Boca,J. Econ. Theory20141,,https://doi.org/10.1016/j.jet.2013.10.001,J. Econ. Theory,journals/jet/BocaF14,1,515-550,Household behavior and the marriage market.,150,2014,https://doi.org/10.1016/j.jet.2013.10.001,J. Econ. Theory20141,Christopher J. Flinn,marriage|behavior|household|market
30209,Karl Shell,J. Econ. Theory20122,,https://doi.org/10.1016/j.jet.2012.02.002,J. Econ. Theory,journals/jet/Shell12,2,397-399,David Cass: Economic theorist.,147,2012,https://doi.org/10.1016/j.jet.2012.02.002,J. Econ. Theory20122,Karl Shell,cass|theorist|economic|david
30210,Edi Karni|Marie-Louise Vierø,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2016.12.011,J. Econ. Theory,journals/jet/KarniV17,1,301-328,Awareness of unawareness: A theory of decision making in the face of ignorance.,168,2017,https://doi.org/10.1016/j.jet.2016.12.011,J. Econ. Theory20171,Edi Karni,ignorance|making|face|unawareness|decision|theory|awareness
30211,Daisuke Hirata|Yusuke Kasuya,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2016.12.005,J. Econ. Theory,journals/jet/HirataK17,1,27-43,On stable and strategy-proof rules in matching markets with contracts.,168,2017,https://doi.org/10.1016/j.jet.2016.12.005,J. Econ. Theory20171,Daisuke Hirata,markets|rules|strategyproof|matching|contracts|stable
